Timestamp,Temperature,Vibration,Motor_Current,Pressure,RPM,Flow_Rate,Oil_Temperature,Power_Consumption,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2041-03-31 11:11:52,72.97,2.25,13.24,4.31,1714.9,130.32,56.38,24.7,22.1,Critical,67
2041-04-01 11:11:52,80.54,2.63,16.33,3.94,1698.59,123.59,63.14,31.42,8.0,Failure,66
2041-04-02 11:11:52,67.86,1.87,13.08,4.64,1716.6,132.32,55.14,26.29,8.0,Failure,65
2041-04-03 11:11:52,75.05,2.65,15.03,3.93,1706.82,123.53,60.57,27.84,7.9,Failure,64
2041-04-04 11:11:52,71.35,2.07,13.83,4.23,1716.72,131.15,56.59,25.41,7.9,Failure,63
2041-04-05 11:11:52,72.1,2.17,13.3,4.08,1717.21,126.32,58.12,24.64,7.9,Failure,62
2041-04-06 11:11:52,75.04,2.69,16.39,3.66,1694.6,124.23,61.63,31.01,7.8,Failure,61
2041-04-07 11:11:52,71.64,2.32,13.67,4.01,1714.76,129.89,56.53,25.9,7.8,Failure,60
2041-04-08 11:11:52,75.59,2.7,15.99,3.78,1695.85,120.37,63.87,31.71,7.8,Failure,59
2041-04-09 11:11:52,74.89,2.61,15.92,3.99,1701.51,125.14,62.82,30.28,7.7,Failure,58
2041-04-10 11:11:52,79.14,2.8,16.36,3.6,1695.25,123.96,63.61,31.72,7.7,Failure,57
2041-04-11 11:11:52,75.13,2.5,14.21,4.33,1711.5,126.06,59.94,26.04,7.7,Failure,56
2041-04-12 11:11:52,73.6,2.26,14.32,4.03,1718.91,133.52,58.87,27.78,7.6,Failure,55
2041-04-13 11:11:52,75.87,2.47,16.44,3.81,1703.09,129.52,62.85,30.75,7.6,Failure,54
2041-04-14 11:11:52,73.7,2.13,14.46,4.13,1711.21,122.97,59.6,27.72,7.6,Failure,53
2041-04-15 11:11:52,76.88,2.11,16.63,3.84,1702.11,124.3,63.64,31.85,7.5,Failure,52
2041-04-16 11:11:52,73.64,2.25,14.19,4.16,1721.79,132.87,60.42,25.91,7.5,Failure,51
2041-04-17 11:11:52,72.13,2.22,13.52,4.05,1718.48,134.31,55.5,25.06,7.5,Failure,50
2041-04-18 11:11:52,71.84,2.38,14.49,3.98,1708.62,128.44,58.49,27.39,7.4,Failure,49
2041-04-19 11:11:52,73.47,2.13,15.04,3.9,1717.04,129.86,59.41,28.6,7.4,Failure,48
2041-04-20 11:11:52,73.5,2.36,14.45,4.03,1715.47,130.21,60.11,27.2,7.4,Failure,47
2041-04-21 11:11:52,72.76,2.54,14.06,3.92,1711.78,121.55,58.08,26.15,7.3,Failure,46
2041-04-22 11:11:52,77.05,2.45,15.28,3.94,1708.07,129.69,61.37,30.37,7.3,Failure,45
2041-04-23 11:11:52,73.52,2.38,14.78,4.21,1715.89,124.69,58.67,29.6,7.3,Failure,44
2041-04-24 11:11:52,71.6,2.63,15.24,3.84,1715.58,127.82,59.31,29.8,7.2,Failure,43
2041-04-25 11:11:52,74.76,2.7,15.19,4.16,1712.98,128.5,60.41,29.73,7.2,Failure,42
2041-04-26 11:11:52,74.55,2.93,16.09,3.76,1692.32,124.28,62.04,29.17,7.2,Failure,41
2041-04-27 11:11:52,71.71,2.6,14.4,4.06,1706.24,122.17,60.33,26.57,7.2,Failure,40
2041-04-28 11:11:52,78.67,2.61,15.73,4.08,1705.16,132.26,62.36,29.11,7.1,Failure,39
2041-04-29 11:11:52,71.29,2.92,15.02,4.06,1710.28,128.91,58.86,27.28,7.1,Failure,38
2041-04-30 11:11:52,77.24,3.29,15.65,3.73,1701.93,120.18,60.19,28.62,2.2,Failure,37
2041-05-01 11:11:52,71.81,2.55,14.63,3.71,1708.53,122.28,61.36,26.72,2.2,Failure,36
2041-05-02 11:11:52,75.97,2.95,15.87,4.3,1712.87,119.53,61.63,29.72,2.1,Failure,35
2041-05-03 11:11:52,78.47,2.85,15.68,4.13,1705.86,122.62,59.42,31.06,2.1,Failure,34
2041-05-04 11:11:52,74.42,2.83,15.66,4.14,1704.36,126.82,58.9,29.24,2.1,Failure,33
2041-05-05 11:11:52,74.42,3.28,15.21,4.23,1706.11,124.55,63.46,30.09,2.0,Failure,32
2041-05-06 11:11:52,76.49,3.02,15.88,4.03,1706.14,121.21,66.77,30.35,2.0,Failure,31
2041-05-07 11:11:52,81.99,4.28,19.5,3.56,1690.97,113.94,68.21,34.66,0.0,Failure,30
2041-05-08 11:11:52,72.11,2.47,15.17,3.88,1703.77,124.08,58.12,27.74,0.0,Failure,29
2041-05-09 11:11:52,73.42,3.1,16.48,4.07,1703.73,130.94,63.01,30.51,0.0,Failure,28
2041-05-10 11:11:52,77.23,2.71,15.29,3.76,1702.92,123.79,64.05,30.1,0.0,Failure,27
2041-05-11 11:11:52,77.72,2.93,15.79,4.09,1712.98,125.43,62.72,31.69,0.0,Failure,26
2041-05-12 11:11:52,75.28,3.16,15.86,3.82,1704.3,120.19,61.25,29.12,0.0,Failure,25
2041-05-13 11:11:52,74.83,2.66,16.16,3.99,1702.4,125.35,61.15,28.83,0.0,Failure,24
2041-05-14 11:11:52,77.13,3.41,15.95,3.85,1707.61,126.25,62.99,30.76,0.0,Failure,23
2041-05-15 11:11:52,76.27,3.4,15.93,3.82,1708.91,118.4,66.5,31.29,0.0,Failure,22
2041-05-16 11:11:52,78.88,3.14,17.43,3.97,1701.75,122.36,66.88,33.87,0.0,Failure,21
2041-05-17 11:11:52,75.12,2.95,16.14,4.01,1707.47,120.84,63.38,28.44,0.0,Failure,20
2041-05-18 11:11:52,81.81,4.03,18.9,3.44,1691.38,113.9,72.42,37.37,0.0,Failure,19
2041-05-19 11:11:52,79.36,3.16,16.96,4.21,1704.74,125.31,65.59,32.53,0.0,Failure,18
2041-05-20 11:11:52,78.44,3.18,17.34,4.0,1701.05,120.69,67.19,32.95,0.0,Failure,17
2041-05-21 11:11:52,75.29,3.4,17.24,3.46,1698.52,118.33,63.05,30.6,0.0,Failure,16
2041-05-22 11:11:52,76.45,2.51,16.27,3.96,1699.53,123.87,62.59,31.32,0.0,Failure,15
2041-05-23 11:11:52,75.93,3.2,16.25,3.46,1693.57,125.5,63.04,30.58,0.0,Failure,14
2041-05-24 11:11:52,85.12,3.62,19.67,3.44,1688.18,111.55,69.59,37.67,0.0,Failure,13
2041-05-25 11:11:52,73.74,3.29,16.79,3.75,1699.39,120.86,66.64,30.65,0.0,Failure,12
2041-05-26 11:11:52,74.8,3.48,17.21,3.52,1692.18,124.0,61.93,32.53,0.0,Failure,11
2041-05-27 11:11:52,79.75,4.6,18.99,3.48,1685.42,119.65,64.36,35.78,0.0,Failure,10
2041-05-28 11:11:52,76.9,3.19,17.35,3.77,1690.77,119.23,66.7,32.01,0.0,Failure,9
2041-05-29 11:11:52,78.57,3.81,16.83,3.78,1700.79,123.77,66.66,30.8,0.0,Failure,8
2041-05-30 11:11:52,74.78,3.74,17.95,3.59,1706.71,117.62,65.75,33.14,0.0,Failure,7
2040-07-10 11:11:52,61.33,0.23,8.13,5.23,1758.79,145.23,45.93,15.04,99.9,Healthy,336
2040-07-11 11:11:52,61.79,0.22,8.11,5.25,1761.62,146.54,45.95,14.96,99.6,Healthy,335
2040-07-12 11:11:52,61.58,0.22,8.18,5.22,1758.1,145.89,45.81,14.88,99.6,Healthy,334
2040-07-13 11:11:52,61.77,0.2,8.22,5.19,1757.63,146.42,46.32,15.24,99.5,Healthy,333
2040-07-14 11:11:52,61.68,0.21,8.09,5.24,1759.13,146.37,46.03,15.05,99.5,Healthy,332
2040-07-15 11:11:52,61.48,0.24,8.19,5.18,1754.37,144.93,45.99,15.16,99.4,Healthy,331
2040-07-16 11:11:52,61.51,0.18,8.09,5.26,1758.01,144.83,46.62,14.91,99.4,Healthy,330
2040-07-17 11:11:52,61.36,0.18,8.09,5.23,1759.02,147.49,46.56,14.83,99.4,Healthy,329
2040-07-18 11:11:52,62.07,0.21,8.23,5.18,1759.52,147.47,46.54,14.97,99.1,Healthy,328
2040-07-19 11:11:52,61.23,0.19,8.12,5.18,1755.05,145.42,46.11,15.27,99.0,Healthy,327
2040-07-20 11:11:52,61.37,0.17,8.14,5.17,1755.81,146.45,46.38,14.92,99.0,Healthy,326
2040-07-21 11:11:52,60.78,0.21,8.11,5.17,1756.33,145.23,46.14,15.13,99.0,Healthy,325
2040-07-22 11:11:52,61.16,0.2,8.11,5.17,1756.69,144.73,45.86,14.87,98.9,Healthy,324
2040-07-23 11:11:52,61.2,0.19,8.12,5.22,1756.89,144.64,46.42,14.74,98.9,Healthy,323
2040-07-24 11:11:52,61.25,0.25,8.05,5.13,1755.99,145.36,46.22,14.9,98.9,Healthy,322
2040-07-25 11:11:52,61.3,0.21,8.13,5.15,1754.45,144.31,46.08,15.05,98.8,Healthy,321
2040-07-26 11:11:52,61.57,0.2,8.1,5.12,1756.79,145.38,46.04,14.91,98.8,Healthy,320
2040-07-27 11:11:52,61.76,0.19,8.25,5.17,1757.18,144.78,46.4,15.04,98.8,Healthy,319
2040-07-28 11:11:52,61.35,0.25,8.1,5.19,1755.27,143.95,46.04,14.63,98.7,Healthy,318
2040-07-29 11:11:52,61.55,0.21,8.1,5.17,1756.67,145.49,46.13,14.71,98.7,Healthy,317
2040-07-30 11:11:52,61.44,0.21,8.04,5.24,1757.89,145.8,46.09,14.52,98.6,Healthy,316
2040-07-31 11:11:52,61.7,0.21,8.09,5.31,1758.53,143.88,46.25,14.9,98.6,Healthy,315
2040-08-01 11:11:52,61.7,0.21,8.1,5.38,1758.03,144.16,46.75,14.73,98.6,Healthy,314
2040-08-02 11:11:52,61.32,0.18,8.06,5.18,1756.74,144.32,46.12,14.9,98.5,Healthy,313
2040-08-03 11:11:52,61.52,0.21,8.15,5.14,1760.4,144.76,46.7,15.09,98.5,Healthy,312
2040-08-04 11:11:52,60.83,0.22,8.14,5.17,1759.83,145.01,46.04,15.09,98.5,Healthy,311
2040-08-05 11:11:52,60.84,0.19,8.1,5.22,1760.38,146.39,46.5,15.15,98.4,Healthy,310
2040-08-06 11:11:52,60.79,0.23,8.04,5.17,1759.43,146.02,45.82,14.79,98.4,Healthy,309
2040-08-07 11:11:52,60.62,0.23,8.1,5.29,1759.9,145.74,46.35,15.23,98.4,Healthy,308
2040-08-08 11:11:52,60.8,0.23,8.05,5.24,1759.64,146.19,45.93,14.8,98.3,Healthy,307
2040-08-09 11:11:52,61.22,0.24,8.1,5.13,1757.09,145.55,46.46,14.81,98.3,Healthy,306
2040-08-10 11:11:52,61.21,0.19,8.12,5.23,1756.41,147.42,45.88,15.05,98.3,Healthy,305
2040-08-11 11:11:52,61.0,0.19,8.04,5.2,1755.5,148.37,46.07,14.72,98.2,Healthy,304
2040-08-12 11:11:52,61.11,0.2,8.09,5.17,1756.76,145.51,45.86,15.15,98.2,Healthy,303
2040-08-13 11:11:52,61.59,0.24,8.17,5.08,1756.35,146.22,46.5,15.19,98.1,Healthy,302
2040-08-14 11:11:52,61.72,0.22,8.09,5.11,1756.53,146.16,46.55,14.81,98.1,Healthy,301
2040-08-15 11:11:52,61.39,0.24,8.04,5.16,1757.4,145.31,45.68,14.86,98.1,Healthy,300
2040-08-16 11:11:52,61.41,0.19,8.05,5.16,1756.48,146.0,45.66,15.33,98.0,Healthy,299
2040-08-17 11:11:52,61.21,0.2,8.09,5.2,1756.64,144.86,45.9,15.14,98.0,Healthy,298
2040-08-18 11:11:52,61.64,0.21,8.07,5.24,1756.36,145.98,46.16,14.95,98.0,Healthy,297
2040-08-19 11:11:52,61.5,0.24,8.2,5.18,1757.29,145.54,46.32,15.17,97.9,Healthy,296
2040-08-20 11:11:52,,,,,,,,,97.9,Healthy,295
2040-08-21 11:11:52,61.45,0.27,8.08,5.21,1755.92,144.75,46.27,14.77,97.9,Healthy,294
2040-08-22 11:11:52,61.33,0.25,8.18,5.19,1756.77,145.29,46.05,14.92,97.8,Healthy,293
2040-08-23 11:11:52,61.04,0.22,8.11,5.22,1755.8,144.19,46.2,14.9,97.8,Healthy,292
2040-08-24 11:11:52,60.94,0.24,8.16,5.22,1757.48,146.44,46.71,15.28,97.8,Healthy,291
2040-08-25 11:11:52,61.21,0.21,8.19,5.2,1759.46,146.18,45.95,14.83,97.7,Healthy,290
2040-08-26 11:11:52,61.65,0.18,8.24,5.18,1759.13,144.61,46.46,15.42,97.7,Healthy,289
2040-08-27 11:11:52,61.45,0.23,8.16,5.25,1758.19,144.53,46.16,15.0,97.6,Healthy,288
2040-08-28 11:11:52,61.36,0.2,8.12,5.25,1759.81,146.09,46.62,15.18,97.6,Healthy,287
2040-08-29 11:11:52,61.63,0.2,8.05,5.15,1758.61,143.18,46.27,14.79,97.6,Healthy,286
2040-08-30 11:11:52,61.88,0.2,8.16,5.18,1757.15,145.17,46.41,15.07,97.5,Healthy,285
2040-08-31 11:11:52,,,,,,,,,97.5,Healthy,284
2040-09-01 11:11:52,62.11,0.22,8.24,5.13,1757.69,144.4,46.65,15.62,97.4,Healthy,283
2040-09-02 11:11:52,62.29,0.25,8.24,5.14,1759.32,145.57,47.09,15.41,97.1,Healthy,282
2040-09-03 11:11:52,61.49,0.24,8.15,5.21,1757.54,146.05,46.43,14.93,97.1,Healthy,281
2040-09-04 11:11:52,61.66,0.24,8.07,5.12,1756.03,143.36,46.15,14.91,97.0,Healthy,280
2040-09-05 11:11:52,61.97,0.25,8.16,5.11,1760.1,145.57,46.2,15.16,97.0,Healthy,279
2040-09-06 11:11:52,60.9,0.24,8.12,5.09,1754.6,144.65,46.02,14.96,97.0,Healthy,278
2040-09-07 11:11:52,61.38,0.22,8.1,5.16,1752.91,145.07,46.25,15.12,96.9,Healthy,277
2040-09-08 11:11:52,61.25,0.22,8.12,5.15,1755.43,146.0,45.81,15.01,96.9,Healthy,276
2040-09-09 11:11:52,60.84,0.18,8.19,5.2,1758.4,145.59,46.41,15.34,96.9,Healthy,275
2040-09-10 11:11:52,61.01,0.21,8.19,5.16,1751.01,144.63,45.88,15.05,96.8,Healthy,274
2040-09-11 11:11:52,61.18,0.23,8.17,5.23,1754.87,146.86,45.93,15.17,96.8,Healthy,273
2040-09-12 11:11:52,60.91,0.19,8.15,5.23,1755.0,145.62,45.89,15.06,96.7,Healthy,272
2040-09-13 11:11:52,61.14,0.21,8.19,5.16,1752.67,144.48,46.1,14.98,96.7,Healthy,271
2040-09-14 11:11:52,61.91,0.24,8.15,5.28,1755.83,144.15,46.24,15.28,96.7,Healthy,270
2040-09-15 11:11:52,61.59,0.24,8.19,5.17,1760.79,145.75,46.57,15.26,96.6,Healthy,269
2040-09-16 11:11:52,61.39,0.24,8.15,5.21,1756.13,144.32,45.91,14.9,96.6,Healthy,268
2040-09-17 11:11:52,61.71,0.22,8.08,5.16,1758.66,144.62,46.05,14.82,96.6,Healthy,267
2040-09-18 11:11:52,61.32,0.23,8.11,5.12,1757.03,145.23,45.99,14.96,96.5,Healthy,266
2040-09-19 11:11:52,61.48,0.23,8.19,5.23,1757.29,144.91,46.36,15.06,96.5,Healthy,265
2040-09-20 11:11:52,61.58,0.2,8.11,5.1,1756.57,145.35,46.24,15.23,96.5,Healthy,264
2040-09-21 11:11:52,61.41,0.23,8.11,5.17,1756.86,144.27,45.81,14.94,96.4,Healthy,263
2040-09-22 11:11:52,60.93,0.18,8.15,5.2,1758.32,143.06,45.8,14.84,96.4,Healthy,262
2040-09-23 11:11:52,61.15,0.19,8.12,5.12,1758.35,144.96,45.95,15.16,96.4,Healthy,261
2040-09-24 11:11:52,,,,,,,,,96.3,Healthy,260
2040-09-25 11:11:52,60.61,0.2,8.16,5.15,1759.7,144.94,45.87,14.82,96.3,Healthy,259
2040-09-26 11:11:52,60.61,0.26,8.08,5.19,1759.91,143.99,45.63,15.0,96.2,Healthy,258
2040-09-27 11:11:52,60.86,0.24,8.13,5.2,1758.6,145.0,46.42,15.18,96.2,Healthy,257
2040-09-28 11:11:52,61.02,0.2,8.16,5.18,1756.77,145.53,46.01,15.23,96.2,Healthy,256
2040-09-29 11:11:52,61.14,0.22,8.07,5.21,1758.41,143.93,45.87,15.02,96.1,Healthy,255
2040-09-30 11:11:52,61.5,0.23,8.17,5.21,1756.82,145.08,46.1,15.14,96.1,Healthy,254
2040-10-01 11:11:52,61.56,0.21,8.07,5.32,1759.85,143.72,46.35,15.16,96.1,Healthy,253
2040-10-02 11:11:52,61.13,0.2,8.2,5.2,1756.28,143.53,46.15,15.13,96.0,Healthy,252
2040-10-03 11:11:52,61.7,0.18,8.14,5.14,1753.15,144.45,46.11,15.1,96.0,Healthy,251
2040-10-04 11:11:52,61.32,0.21,8.12,5.22,1755.32,145.49,45.94,15.0,96.0,Healthy,250
2040-10-05 11:11:52,61.73,0.23,8.13,5.19,1756.03,145.05,46.06,15.04,95.9,Healthy,249
2040-10-06 11:11:52,61.58,0.17,8.14,5.15,1756.88,146.16,45.92,15.06,95.9,Healthy,248
2040-10-07 11:11:52,61.83,0.24,8.18,5.17,1757.53,145.42,46.22,15.14,95.9,Healthy,247
2040-10-08 11:11:52,61.6,0.24,8.09,5.1,1758.83,145.15,45.99,14.99,95.8,Healthy,246
2040-10-09 11:11:52,61.3,0.19,8.15,5.17,1756.74,146.35,46.09,15.35,95.8,Healthy,245
2040-10-10 11:11:52,61.45,0.2,8.16,5.07,1757.07,146.84,46.11,15.43,95.7,Healthy,244
2040-10-11 11:11:52,61.38,0.23,8.13,5.18,1760.08,145.49,46.04,15.09,95.7,Healthy,243
2040-10-12 11:11:52,60.77,0.24,8.12,5.18,1756.78,146.09,46.33,14.91,95.7,Healthy,242
2040-10-13 11:11:52,60.9,0.2,8.13,5.19,1761.27,147.47,45.93,14.78,95.6,Healthy,241
2040-10-14 11:11:52,61.36,0.21,8.09,5.07,1761.4,145.22,46.23,14.92,95.6,Healthy,240
2040-10-15 11:11:52,61.53,0.23,8.16,5.19,1758.67,145.01,45.73,15.41,95.6,Healthy,239
2040-10-16 11:11:52,61.71,0.21,8.2,5.16,1762.09,145.09,46.23,15.04,95.5,Healthy,238
2040-10-17 11:11:52,,,,,,,,,95.5,Healthy,237
2040-10-18 11:11:52,61.55,0.23,8.17,5.21,1759.74,144.87,46.13,15.33,95.5,Healthy,236
2040-10-19 11:11:52,61.69,0.19,8.22,5.23,1757.2,143.76,45.85,14.88,95.4,Healthy,235
2040-10-20 11:11:52,61.48,0.19,8.15,5.13,1758.69,143.53,46.37,14.99,95.4,Healthy,234
2040-10-21 11:11:52,61.87,0.19,8.17,5.24,1760.1,143.79,46.35,15.13,95.4,Healthy,233
2040-10-22 11:11:52,61.8,0.18,8.17,5.27,1762.27,144.73,46.0,15.21,95.3,Healthy,232
2040-10-23 11:11:52,61.51,0.24,8.09,5.23,1754.97,143.92,46.1,14.75,95.3,Healthy,231
2040-10-24 11:11:52,61.28,0.22,8.15,5.15,1756.63,144.16,45.92,14.99,95.3,Healthy,230
2040-10-25 11:11:52,61.33,0.19,8.13,5.31,1755.55,143.24,46.15,15.07,95.2,Healthy,229
2040-10-26 11:11:52,61.83,0.25,8.14,5.19,1755.92,144.23,46.44,14.88,95.2,Healthy,228
2040-10-27 11:11:52,61.07,0.2,8.13,5.16,1757.65,145.44,46.36,14.93,95.1,Healthy,227
2040-10-28 11:11:52,60.94,0.23,8.06,5.15,1754.75,143.96,46.65,14.66,95.1,Healthy,226
2040-10-29 11:11:52,60.98,0.23,8.16,5.17,1753.59,144.12,46.31,15.21,95.1,Healthy,225
2040-10-30 11:11:52,60.96,0.23,8.07,5.18,1755.7,145.34,46.09,15.21,95.0,Healthy,224
2040-10-31 11:11:52,61.14,0.22,8.13,5.11,1754.86,145.09,46.31,14.81,95.0,Healthy,223
2040-11-01 11:11:52,61.06,0.19,8.05,5.1,1753.89,145.01,46.09,14.66,95.0,Healthy,222
2040-11-02 11:11:52,60.81,0.23,8.04,5.19,1756.26,144.83,45.82,14.68,94.9,Healthy,221
2040-11-03 11:11:52,61.44,0.18,8.05,5.24,1760.32,146.7,46.26,14.77,94.9,Healthy,220
2040-11-04 11:11:52,61.42,0.19,8.07,5.16,1759.96,145.3,45.79,14.83,94.9,Healthy,219
2040-11-05 11:11:52,61.15,0.22,8.1,5.08,1758.18,146.38,45.97,15.1,94.8,Healthy,218
2040-11-06 11:11:52,61.25,0.21,8.17,5.19,1756.24,146.35,45.87,15.13,94.8,Healthy,217
2040-11-07 11:11:52,60.89,0.23,8.09,5.23,1753.01,146.23,46.02,15.15,94.8,Healthy,216
2040-11-08 11:11:52,61.62,0.25,8.1,5.2,1758.31,145.64,46.11,14.95,94.7,Healthy,215
2040-11-09 11:11:52,62.05,0.23,8.14,5.24,1761.35,145.72,46.56,15.08,94.7,Healthy,214
2040-11-10 11:11:52,60.86,0.19,8.13,5.21,1758.89,145.49,46.25,15.03,94.6,Healthy,213
2040-11-11 11:11:52,61.1,0.25,8.08,5.26,1759.46,146.27,45.66,15.06,94.6,Healthy,212
2040-11-12 11:11:52,60.76,0.24,8.06,5.22,1758.58,146.02,46.19,14.97,94.6,Healthy,211
2040-11-13 11:11:52,60.74,0.23,8.13,5.16,1760.12,145.72,46.45,15.16,94.5,Healthy,210
2040-11-14 11:11:52,60.84,0.2,8.09,5.24,1760.62,145.21,46.11,14.71,94.5,Healthy,209
2040-11-15 11:11:52,60.86,0.2,8.06,5.15,1759.29,144.87,46.06,15.1,94.5,Healthy,208
2040-11-16 11:11:52,61.43,0.19,8.16,5.23,1757.82,144.77,46.36,15.21,94.4,Healthy,207
2040-11-17 11:11:52,61.37,0.24,8.07,5.24,1760.31,145.49,46.11,14.68,94.4,Healthy,206
2040-11-18 11:11:52,61.06,0.26,8.06,5.23,1757.89,144.77,46.11,14.89,94.4,Healthy,205
2040-11-19 11:11:52,,,,,,,,,94.3,Healthy,204
2040-11-20 11:11:52,61.31,0.27,7.98,5.2,1755.83,144.71,46.04,14.81,94.3,Healthy,203
2040-11-21 11:11:52,61.55,0.3,8.1,5.11,1755.77,143.96,46.09,15.01,94.0,Healthy,202
2040-11-22 11:11:52,62.02,0.31,8.25,5.15,1755.03,144.62,45.92,15.14,93.7,Healthy,201
2040-11-23 11:11:52,61.5,0.3,8.14,5.15,1757.59,144.43,45.91,15.2,93.4,Healthy,200
2040-11-24 11:11:52,61.76,0.37,8.16,5.15,1753.63,145.17,46.49,15.07,93.0,Healthy,199
2040-11-25 11:11:52,61.71,0.38,8.15,5.12,1755.48,145.0,46.4,15.23,92.7,Healthy,198
2040-11-26 11:11:52,61.92,0.39,8.14,5.16,1753.48,143.95,46.53,15.22,92.3,Healthy,197
2040-11-27 11:11:52,62.59,0.35,8.28,5.21,1755.83,145.22,47.08,15.62,91.9,Healthy,196
2040-11-28 11:11:52,61.8,0.38,8.16,5.18,1758.59,144.7,46.26,15.14,91.5,Healthy,195
2040-11-29 11:11:52,62.14,0.33,8.27,5.19,1755.85,143.51,46.24,15.26,91.1,Healthy,194
2040-11-30 11:11:52,62.02,0.38,8.23,5.15,1756.46,143.71,46.54,15.45,90.7,Healthy,193
2040-12-01 11:11:52,61.82,0.4,8.26,5.19,1759.08,144.62,46.56,15.04,90.3,Healthy,192
2040-12-02 11:11:52,61.54,0.41,8.14,5.31,1753.21,143.28,46.14,14.92,89.8,Healthy,191
2040-12-03 11:11:52,61.51,0.39,8.22,5.14,1758.44,144.68,46.22,15.21,89.4,Healthy,190
2040-12-04 11:11:52,62.02,0.38,8.2,5.22,1754.41,144.35,46.0,15.42,89.0,Healthy,189
2040-12-05 11:11:52,62.26,0.39,8.26,5.13,1759.08,145.89,47.11,15.45,88.5,Healthy,188
2040-12-06 11:11:52,62.01,0.4,8.27,5.13,1757.66,145.88,46.34,15.39,88.1,Healthy,187
2040-12-07 11:11:52,62.69,0.38,8.26,5.09,1756.84,144.97,46.69,15.3,87.6,Healthy,186
2040-12-08 11:11:52,62.12,0.38,8.29,5.19,1755.36,146.24,46.44,15.31,87.1,Healthy,185
2040-12-09 11:11:52,61.47,0.33,8.33,5.17,1751.24,144.07,45.63,15.5,86.7,Healthy,184
2040-12-10 11:11:52,62.05,0.28,8.31,5.1,1753.96,144.96,46.65,15.38,86.2,Healthy,183
2040-12-11 11:11:52,62.12,0.28,8.3,5.18,1753.58,145.46,46.65,15.14,85.7,Healthy,182
2040-12-12 11:11:52,62.48,0.26,8.38,5.12,1752.57,146.02,46.86,15.4,85.3,Healthy,181
2040-12-13 11:11:52,62.69,0.2,8.41,5.14,1753.83,142.33,46.79,15.78,84.8,Healthy,180
2040-12-14 11:11:52,61.71,0.21,8.4,5.18,1750.2,144.0,46.97,15.4,84.3,Healthy,179
2040-12-15 11:11:52,61.65,0.17,8.33,5.23,1755.6,142.98,45.79,15.1,83.8,Healthy,178
2040-12-16 11:11:52,61.75,0.2,8.31,5.09,1754.05,143.9,46.67,15.42,83.4,Healthy,177
2040-12-17 11:11:52,61.49,0.18,8.33,5.21,1751.1,143.4,46.47,15.55,82.9,Healthy,176
2040-12-18 11:11:52,61.53,0.18,8.51,5.05,1755.95,143.02,46.52,15.53,82.4,Healthy,175
2040-12-19 11:11:52,61.56,0.28,8.34,5.05,1757.25,141.57,46.58,15.5,81.9,Healthy,174
2040-12-20 11:11:52,60.97,0.28,8.27,5.26,1753.65,144.86,47.49,15.06,81.5,Healthy,173
2040-12-21 11:11:52,61.05,0.26,8.4,5.2,1755.56,142.83,46.67,15.43,81.0,Healthy,172
2040-12-22 11:11:52,61.69,0.2,8.32,5.23,1749.01,142.78,46.75,15.37,80.5,Healthy,171
2040-12-23 11:11:52,61.64,0.2,8.44,5.11,1755.13,142.72,46.98,15.93,80.1,Healthy,170
2040-12-24 11:11:52,62.25,0.33,8.6,5.18,1751.91,143.22,47.39,15.99,79.6,Slight Wear,169
2040-12-25 11:11:52,62.08,0.33,8.45,5.11,1751.93,142.63,47.71,15.8,79.1,Slight Wear,168
2040-12-26 11:11:52,61.59,0.34,8.46,5.22,1755.58,142.65,46.79,15.96,78.6,Slight Wear,167
2040-12-27 11:11:52,60.63,0.36,8.61,5.09,1755.24,143.6,46.6,15.86,78.2,Slight Wear,166
2040-12-28 11:11:52,62.39,0.37,8.75,5.09,1754.46,143.08,47.36,16.28,77.7,Slight Wear,165
2040-12-29 11:11:52,61.89,0.51,8.6,5.03,1751.48,143.69,46.88,15.91,77.2,Slight Wear,164
2040-12-30 11:11:52,61.93,0.42,8.54,5.02,1754.91,144.59,47.63,15.61,76.8,Slight Wear,163
2040-12-31 11:11:52,62.13,0.57,8.84,5.08,1753.54,142.39,47.93,16.08,76.3,Slight Wear,162
2041-01-01 11:11:52,61.44,0.61,8.68,5.02,1751.36,144.02,47.77,16.16,75.9,Slight Wear,161
2041-01-02 11:11:52,61.93,0.63,8.75,4.96,1751.31,143.51,47.06,16.55,75.4,Slight Wear,160
2041-01-03 11:11:52,64.95,1.11,10.54,4.78,1738.34,136.0,51.44,19.73,74.9,Slight Wear,159
2041-01-04 11:11:52,61.7,0.67,8.68,5.08,1753.12,141.0,47.6,16.1,74.5,Slight Wear,158
2041-01-05 11:11:52,64.57,1.26,10.71,4.82,1737.99,134.89,51.57,19.69,74.0,Slight Wear,157
2041-01-06 11:11:52,62.45,0.72,8.78,5.15,1751.01,141.17,47.73,16.28,73.6,Slight Wear,156
2041-01-07 11:11:52,62.52,0.73,8.86,5.12,1749.28,141.39,47.84,16.41,73.1,Slight Wear,155
2041-01-08 11:11:52,63.12,0.68,8.79,5.08,1751.02,141.79,49.17,16.57,72.7,Slight Wear,154
2041-01-09 11:11:52,66.81,1.26,11.12,4.73,1735.05,134.36,52.51,21.22,70.3,Slight Wear,153
2041-01-10 11:11:52,61.94,0.81,8.82,5.08,1750.35,141.53,48.48,16.11,70.3,Slight Wear,152
